,bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,year,number_of_books
6884,27690,Touch Not the Cat,Mary  Stewart,3.91,60823720,9.78006E+12,eng,372,5029,282,11/29/2005,HarperTorch,2005,8
6885,27691,The Gabriel Hounds,Mary  Stewart,3.92,61145394,9.78006E+12,eng,322,3629,145,11/28/2006,HarperTorch,2006,8
6886,27692,The Wicked Day (Arthurian Saga  #4),Mary  Stewart,4.09,60548282,9.78006E+12,eng,417,10055,244,5/1/2003,Eos,2003,8
6887,27693,The Moonspinners,Mary  Stewart,4.03,60502959,9.78006E+12,eng,400,6019,397,11/25/2003,HarperTorch,2003,8
6888,27694,This Rough Magic,Mary  Stewart,4.05,60747471,9.78006E+12,eng,373,5153,327,11/30/2004,HarperTorch,2004,8
6889,27696,Airs Above the Ground,Mary  Stewart,4.05,006074748X,9.78006E+12,eng,384,4615,255,11/30/2004,HarperTorch,2004,8
6890,27698,Madam  Will You Talk?,Mary  Stewart,4.05,60093560,9.78006E+12,eng,360,4460,302,11/25/2003,HarperTorch,2003,8
6891,27695,Nine Coaches Waiting,Mary  Stewart/Sandra Brown,4.03,1556526180,9.78156E+12,eng,342,10640,905,5/1/2006,Chicago Review Press,2006,1
6892,27719,The Night of Wishes,Michael Ende/Heike Schwarzbauer/Rick Takvorian/Regina Kehn/Regina Jehn,4.12,374455031,9.78037E+12,eng,216,3014,56,4/17/1995,Farrar  Straus and Giroux (BYR),1995,1
6893,27724,Mirror in the Mirror,Michael Ende/J. Maxwell Brownjohn,4.14,067080682X,9.78067E+12,eng,224,74,5,6/5/1986,Viking UK,1986,1
6894,27763,Cold Sleep (Cold Series #1),Narise Konohara/Nanao Saikawa/Douglas W. Dlin,3.73,1569708878,9.78157E+12,eng,226,278,14,8/9/2006,Digital Manga Publishing,2006,1
6895,27783,How to Be a Perfect Stranger: The Essential Religious Etiquette Handbook,Stuart M. Matlins,3.95,1594731403,9.78159E+12,eng,403,120,16,2/1/2006,Skylight Paths Publishing,2006,1
6896,27785,The Basic Political Writings,Jean-Jacques Rousseau/Donald A. Cress/Peter Gray,3.87,872200477,9.78087E+12,eng,227,4786,24,11/1/1987,Hackett Publishing Company  Inc.,1987,1
6897,27787,Henri Rousseau: Jungles in Paris,Christopher   Green/Frances Morris/Nancy Ireson/Claire Freches-Thory,4.06,810956993,9.78081E+12,eng,230,31,4,6/1/2006,Harry N. Abrams,2006,1
6898,27788,Julie  or the New Heloise,Jean-Jacques Rousseau/Philip Stewart/Jean Vache,3.46,874518253,9.78087E+12,eng,728,1019,27,10/1/1997,Dartmouth College Press,1997,1
6899,27800,Faust  Part Two,Johann Wolfgang von Goethe/Philip Wayne,3.73,140440933,9.78014E+12,eng,288,128,15,2/28/1960,Penguin Classics,1960,1
6900,27803,The Jew of Malta,Christopher Marlowe/H. Havelock Ellis,3.6,486431843,9.78049E+12,eng,80,2963,120,8/5/2003,Dover Publications,2003,1
6901,27804,The Trumpeter of Krakow,Eric P. Kelly/Janina Domanska,3.76,689829922,9.78069E+12,eng,224,54,13,6/1/1999,Aladdin,1999,1
6902,27812,Numerical Recipes in C: The Art of Scientific Computing,William H. Press/Saul A. Teukolsky/William T. Vetterling/Brian P. Flannery,4.16,521431085,9.78052E+12,eng,1020,217,8,10/30/1992,Cambridge University Press,1992,1
6903,27822,Eugene Onegin,Alexander Pushkin/James E. Falen,4.09,192838997,9.78019E+12,eng,240,42668,690,10/22/1998,Oxford University Press,1998,1
6904,27823,Eugene Onegin,Alexander Pushkin/Charles Johnston/Michael Basker/John Bayley,4.09,140448039,9.78014E+12,eng,262,382,47,4/29/2003,Penguin Classics,2003,1
6905,27825,Eugene Onegin,Alexander Pushkin/Charles Johnston/John Bayley,4.09,140443940,9.78014E+12,eng,240,205,25,12/20/1979,Penguin Classics,1979,1
6906,27826,Eugene Onegin,Alexander Pushkin/Walter W. Arndt,4.09,875011063,9.78088E+12,eng,244,48,12,1/16/2009,Harry N. Abrams,2009,1
6907,27827,Eugene Onegin: A Novel in Verse (Vol. 1),Alexander Pushkin/Vladimir Nabokov,4.09,691019053,9.78069E+12,eng,309,272,31,1/21/1991,Princeton University Press,1991,2
6908,27828,Eugene Onegin  Vol. II (Commentary),Alexander Pushkin/Vladimir Nabokov,4.38,691019045,9.78069E+12,eng,1056,45,3,1/21/1991,Princeton University Press,1991,2
6909,27829,Eugene Onegin: A Novel in Verse,Alexander Pushkin/Douglas R. Hofstadter,4.09,465020941,9.78047E+12,eng,224,44,7,9/11/2000,Basic Books,2000,1
6910,27842,Data Structures and Algorithms in Java,Michael T. Goodrich/Roberto Tamassia,3.83,471738840,9.78047E+12,eng,720,151,8,8/1/2005,Wiley,2005,1
6911,27843,Data Structures and Algorithm Analysis in C++,Mark Allen Weiss,3.87,032144146X,9.78032E+12,eng,586,155,8,2/1/2006,Addison Wesley Publishing Company,2006,2
6912,27851,Data Structures and Algorithm Analysis in C,Mark Allen Weiss,3.85,201498405,9.7802E+12,eng,528,120,11,9/19/1996,Pearson,1996,2
6913,27847,Data Structures and Abstractions with Java,Frank M. Carrano/Walter J. Savitch,3.47,013237045X,9.78013E+12,eng,998,34,3,8/4/2006,Prentice Hall,2006,1
6914,27861,Data Structures and Algorithms in C++,Adam Drozdek,3.8,534375979,9.78053E+12,eng,528,35,5,6/30/2000,Course Technology,2000,1
6915,27862,Algorithms in C  Parts 1-4: Fundamentals  Data Structures  Sorting  Searching,Robert Sedgewick,4.16,201314525,7.85342E+11,eng,720,140,3,9/27/1997,Addison-Wesley Professional,1997,1
6916,27880,The Girl  the Dragon  and the Wild Magic (Rhianna  #1),Dave Luckett,3.86,439411874,9.78044E+12,eng,119,474,31,10/1/2003,Scholastic Paperbacks,2003,1
6917,27889,Exile's Children (Exiles  #1),Angus Wells,3.54,553299034,9.78055E+12,eng,688,122,5,10/1/1996,Spectra,1996,2
6918,27892,Lords of the Sky,Angus Wells,3.94,553572660,9.78055E+12,eng,688,288,17,10/6/1995,Spectra,1995,2
6919,27897,On a Dark Night I Left My Silent House,Peter Handke/Krishna Winston,3.27,374175470,9.78037E+12,eng,186,179,14,11/8/2000,Farrar Straus Giroux,2000,1
6920,27924,The Essential Augustine,Augustine of Hippo/Vernon J. Bourke,3.69,915144077,9.78092E+12,eng,268,114,7,8/1/1978,Hackett Publishing Company (Indianapolis  IN),1978,1
6921,27943,Crimes Against Nature: How George W. Bush and His Corporate Pals Are Plundering the Country and Hijacking Our Democracy,Robert F. Kennedy Jr.,4.08,60746874,9.78006E+12,eng,256,72,14,8/3/2004,Harper,2004,1
6922,27988,Citizen X: Killer Department,Robert Cullen,4.01,804111642,9.7808E+12,eng,258,94,10,10/4/1993,Ivy Books,1993,1
6923,27991,A Mulligan for Bobby Jobe: A Novel,Bob Cullen,3.32,60933526,9.78006E+12,eng,400,58,9,5/7/2002,Harper Perennial,2002,1
6924,28004,Cider,Annie Proulx/Lew Nichols,3.64,1580175201,9.78158E+12,eng,224,182,25,9/8/2003,Storey Publishing  LLC,2003,1
6925,28022,Shamanism: Archaic Techniques of Ecstasy,Mircea Eliade/Wendy Doniger/Willard R. Trask,4.22,691119422,9.78069E+12,eng,610,2007,52,2/8/2004,Princeton University Press,2004,1
6926,28023,Images and Symbols: Studies in Religious Symbolism,Mircea Eliade/Philip Mairet,4.16,069102068X,9.78069E+12,eng,192,354,12,6/25/1991,Princeton University Press (NJ),1991,1
6927,28025,The Myth of the Eternal Return or  Cosmos and History,Mircea Eliade/Willard R. Trask,4.24,691017778,9.78069E+12,eng,195,1799,64,11/21/1971,Princeton University Press,1971,2
6928,28029,Myth and Reality,Mircea Eliade/Willard R. Trask,4.08,1577660099,9.78158E+12,eng,204,531,11,6/1/1998,Waveland Press,1998,2
6929,28028,Bengal Nights,Mircea Eliade/Catherine Spencer,3.93,226204197,9.78023E+12,eng,184,257,29,4/1/1995,University of Chicago Press,1995,1
6930,28053,As Eve Said to the Serpent: On Landscape  Gender  and Art,Rebecca Solnit,4.09,820324930,9.78082E+12,eng,240,127,6,3/17/2003,University of Georgia Press,2003,4
6931,28054,River of Shadows: Eadweard Muybridge and the Technological Wild West,Rebecca Solnit,4.15,142004103,9.78014E+12,eng,320,1148,133,3/2/2004,Penguin Books,2004,4
6932,28055,Wanderlust: A History of Walking,Rebecca Solnit,3.92,140286012,9.78014E+12,eng,326,226,25,6/1/2001,Penguin Books (London),2001,4
6933,28056,Storming the Gates of Paradise: Landscapes for Politics,Rebecca Solnit,4.21,520251091,9.78052E+12,eng,416,228,30,6/18/2007,University of California Press,2007,4
6934,28061,Situationist International Anthology: Revised and Expanded Edition,Ken Knabb,4.26,939682044,9.78094E+12,eng,532,678,11,3/1/2007,Bureau of Public Secrets,2007,1
6935,28067,Leaving the 20th Century: The Incomplete Work of the Situationist International,Chris Gray/Larry  Law,4.1,946061157,9.78095E+12,eng,136,30,2,4/20/1998,Rebel Press,1998,1
6936,28074,Barrel Fever and Other Stories,David Sedaris/Amy Sedaris,3.79,1586212214,9.78159E+12,eng,3,183,47,10/1/2001,Grand Central Publishing,2001,2
6937,44621,Naked,David Sedaris/Amy Sedaris,4.09,1586212230,9.78159E+12,eng,3,308,62,10/1/2001,Grand Central Publishing,2001,2
6938,28078,The Birth of Venus,Sarah Dunant,3.81,812968972,9.78081E+12,eng,427,87478,2908,11/30/2004,Random House,2004,1
6939,28087,Gabriel GarcÃ­a MÃ¡rquez: One Hundred Years of Solitude,Michael  Wood,4.54,521316928,9.78052E+12,eng,132,3604,78,5/31/1990,Cambridge University Press,1990,1
6940,28093,Far Afield,Susanna Kaysen,3.81,679753761,9.78068E+12,eng,352,316,50,4/19/1994,Vintage,1994,1
6941,28105,The Steps (Steps  #1),Rachel Cohn,3.58,689874146,9.78069E+12,eng,144,428,48,9/1/2004,Simon  Schuster Books for Young Readers,2004,1
6942,28116,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,A.J. Jacobs,3.76,743250621,9.78074E+12,eng,389,24243,2326,10/10/2005,Simon  Schuster,2005,1
6943,28134,The Eden Express: A Memoir of Insanity,Mark Vonnegut/Kurt Vonnegut Jr.,3.87,1583225439,9.78158E+12,eng,304,2737,173,11/5/2002,Seven Stories Press,2002,1
6944,28162,Bound In Blood: The Erotic Journey of a Vampire,David Thomas Lord,3.35,1575667649,9.78158E+12,eng,352,71,10,5/1/2001,Kensington,2001,1
6945,28185,The Titan's Curse (Percy Jackson and the Olympians  #3),Rick Riordan,4.35,1423101456,9.78142E+12,eng,312,5521,773,5/5/2007,Miramax Books,2007,5
6946,28186,The Sea of Monsters (Percy Jackson and the Olympians  #2),Rick Riordan,4.24,786856866,9.78079E+12,eng,279,630511,19806,4/1/2006,Hyperion Books,2006,5
6947,28187,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan,4.25,786838655,9.78079E+12,eng,375,1766725,47951,3/1/2006,Disney Hyperion Books,2006,5
6948,28190,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan,4.25,786282258,9.78079E+12,eng,483,139,34,1/6/2006,Thorndike Press Large Print,2006,5
6949,44187,The Sea of Monsters (Percy Jackson and the Olympians  #2),Rick Riordan,4.24,1423103343,9.78142E+12,eng,280,10551,1205,4/1/2007,Disney Hyperion Books,2007,5
6950,28193,When Santa Fell to Earth,Cornelia Funke/Paul   Howard/Oliver G. Latsch,3.76,043978204X,9.78044E+12,eng,167,1840,245,10/1/2006,Chicken House / Scholastic,2006,1
6951,28194,Inkheart (Inkworld  #1),Cornelia Funke/Anthea Bell,3.88,439709105,9.78044E+12,eng,563,324482,9360,6/1/2005,Scholastic Paperbacks,2005,2
6952,28195,Inkspell (Inkworld  #2),Cornelia Funke/Anthea Bell,3.92,439554004,9.78044E+12,eng,635,91475,3132,10/1/2005,The Chicken House,2005,2
6953,28196,Ghosthunters and the Incredibly Revolting Ghost (Ghosthunters  #1),Cornelia Funke,3.73,439849586,9.78044E+12,eng,144,1233,146,8/1/2006,Chicken House,2006,1
6954,28200,Ghosthunters and the Muddy Monster of Doom! (Ghosthunters  #4),Cornelia Funke/Helena Ragg-Kirkby,3.93,439862698,9.78044E+12,eng,176,534,32,4/1/2007,Chicken House,2007,1
6955,28202,The Metaphysical Club,Louis Menand,4.07,7126905,9.78001E+12,eng,560,3445,349,2/1/2010,HarperCollins Publishers,2010,1
6956,28205,Vulcan's Forge (Philip Mercer  #1),Jack Du Brul,3.99,451412109,9.78045E+12,eng,372,3369,105,12/6/2005,Berkley Books,2005,6
6957,28206,Pandora's Curse (Philip Mercer #4),Jack Du Brul,4.17,451409639,9.78045E+12,eng,472,1583,32,9/4/2001,Berkley Books,2001,6
6958,28207,Charon's Landing (Philip Mercer  #2),Jack Du Brul,4.08,451412117,9.78045E+12,eng,496,1107,38,1/3/2006,NAL,2006,6
6959,28209,The Medusa Stone (Philip Mercer  #3),Jack Du Brul,4.1,451409221,9.78045E+12,eng,464,1355,43,4/1/2000,NAL,2000,6
6960,28210,River Of Ruin (Philip Mercer  #5),Jack Du Brul,4.19,451410548,9.78045E+12,eng,534,1196,37,12/3/2002,Onyx Books,2002,6
6961,28211,Deep Fire Rising (Philip Mercer  #6),Jack Du Brul,4.19,451411188,9.78045E+12,eng,483,1059,27,12/2/2003,Berkley Books,2003,6
6962,28212,And the Band Played On: Politics  People  and the AIDS Epidemic,Randy Shilts/William Greider,4.37,312241356,9.78031E+12,eng,656,19747,1006,4/9/2000,Stonewall Inn Editions,2000,1
6963,28213,The Band Played Dixie: Race and the Liberal Conscience at Ole Miss,Nadine Cohodas,3.96,684827212,9.78068E+12,eng,309,46,5,5/5/1997,Free Press,1997,1
6964,28227,Checkpoint,Nicholson Baker,2.88,1400079853,9.7814E+12,eng,128,654,60,4/12/2005,Vintage,2005,3
6965,28228,Double Fold: Libraries and the Assault on Paper,Nicholson Baker,3.42,375726217,9.78038E+12,eng,370,846,91,4/9/2002,Vintage,2002,3
6966,28231,A Box of Matches,Nicholson Baker,3.67,375706038,9.78038E+12,eng,192,1679,192,3/9/2004,Vintage,2004,3
6967,28239,Dark Star Safari: Overland from Cairo to Cape Town,Paul Theroux,3.96,618446877,9.78062E+12,eng,485,11216,724,4/5/2004,Mariner Books,2004,2
6968,28240,Dark Star Safari: Overland from Cairo to Cape Town,Paul Theroux,3.96,618134247,9.78062E+12,eng,472,121,20,3/23/2003,Houghton Mifflin,2003,2
6969,28249,The Magicians' Guild (Black Magician Trilogy  #1),Trudi Canavan,3.95,1841493139,9.78184E+12,eng,467,56333,1565,1/31/2004,Orbit,2004,4
6970,28250,The Novice (Black Magician Trilogy  #2),Trudi Canavan,4.07,1841493147,9.78184E+12,eng,577,39521,859,7/1/2004,Orbit,2004,4
6971,28251,The High Lord (Black Magician Trilogy  #3),Trudi Canavan,4.15,1841493155,9.78184E+12,eng,644,39692,998,11/4/2004,Orbit,2004,4
6972,28252,The Magicians' Guild (Black Magician Trilogy  #1),Trudi Canavan,3.95,732270952,9.78073E+12,eng,517,194,16,10/24/2001,Voyager,2001,4
6973,28254,Stone Age Economics,Marshall Sahlins,3.9,202010996,9.7802E+12,eng,348,281,26,12/31/1974,Routledge,1974,4
6974,28255,"How ""Natives"" Think: About Captain Cook  For Example",Marshall Sahlins,3.64,226733696,9.78023E+12,eng,328,64,3,10/1/1996,University of Chicago Press,1996,4
6975,28257,The Use and Abuse of Biology: An Anthropological Critique of Sociobiology,Marshall Sahlins,3.91,472766007,9.78047E+12,eng,120,32,5,12/3/1976,University of Michigan Press,1976,4
6976,28259,Historical Metaphors and Mythical Realities: Structure in the Early History of the Sandwich Islands Kingdom,Marshall Sahlins,3.74,472027212,9.78047E+12,eng,84,127,7,3/16/1981,University of Michigan Press,1981,4
6977,28278,When Rain Clouds Gather,Bessie Head,3.84,435909614,9.78044E+12,eng,185,1063,86,6/5/1996,Heinemann Educational Books,1996,1
6978,28282,Election,Tom Perrotta,3.86,425167283,9.78043E+12,eng,200,6507,398,10/1/1998,Berkley Books,1998,5
6979,28289,Joe College,Tom Perrotta,3.39,312361785,9.78031E+12,eng,306,3832,256,10/1/2006,St. Martin's Griffin,2006,5
6980,28988,The Wishbones,Tom Perrotta,3.5,425169715,9.78043E+12,eng,288,2172,158,7/1/1999,Berkley,1999,5
6981,28991,Bad Haircut: Stories of the Seventies,Tom Perrotta,3.7,042515954X,9.78043E+12,eng,240,1546,110,4/1/1997,Berkley Trade,1997,5
6982,37426,Little Children,Tom Perrotta,3.62,312315732,9.78031E+12,eng,355,26316,1968,1/1/2005,St. Martin's Griffin,2005,5
6983,28294,A Void,Georges Perec/Gilbert Adair,3.8,1567922961,9.78157E+12,eng,284,1736,155,11/1/2005,Verba Mundi,2005,1
6984,28295,Things: A Story of the Sixties; A Man Asleep,Georges Perec/David Bellos/Andrew Leak,3.98,1567921574,9.78157E+12,eng,221,1062,63,7/16/2010,David R. Godine Publisher,2010,1
6985,28296,W  or the Memory of Childhood,Georges Perec/David Bellos,3.88,1567921582,9.78157E+12,eng,176,1472,76,7/1/2010,David R. Godine Publisher,2010,1
6986,28297,Species of Spaces and Other Pieces,Georges Perec/John Sturrock,4.28,140189866,9.78014E+12,eng,292,1370,60,8/1/1998,Penguin Classics,1998,1
6987,28302,The Daring Young Man on the Flying Trapeze and Other Stories,William Saroyan,4.21,081121365X,9.78081E+12,eng,272,677,42,10/17/1997,New Directions,1997,1
6988,28308,My Name is Aram,William Saroyan/Don Freeman,4.15,440362059,9.78044E+12,eng,151,1045,66,6/1/1991,Laurel Press,1991,1
6989,28350,I Wish That I Had Duck Feet,Theo LeSieg/Dr. Seuss/Barney Tobey,4.16,000717313X,9.78001E+12,eng,64,9119,140,1/5/2004,HarperCollinsChildrenâ€™sBooks,2004,1
6990,28356,I'm the One That I Want,Margaret Cho,3.69,345440145,9.78035E+12,eng,228,1459,132,4/30/2002,Ballantine Books,2002,1
6991,28358,Am I That Name?: Feminism And The Category Of Women In History,Denise Riley,3.64,816642699,9.78082E+12,eng,136,60,7,7/22/2003,Univ Of Minnesota Press,2003,1
6992,28369,Zazie in the Metro,Raymond Queneau/Barbara Wright/Gilbert Adair,3.72,142180041,9.78014E+12,eng,157,3917,195,10/25/2001,Penguin Books Ltd,2001,1
6993,28370,The Blue Flowers,Raymond Queneau,4.05,811209458,9.78081E+12,eng,232,1008,37,4/17/1985,New Directions,1985,1
6994,28371,Witch Grass,Raymond Queneau/Barbara Wright,3.93,1590170318,9.78159E+12,eng,328,335,38,1/31/2003,NYRB Classics,2003,2
6995,28375,The Flight of Icarus,Raymond Queneau/Barbara Wright,3.99,811204839,9.78081E+12,eng,191,339,45,1/17/1973,New Directions,1973,2
6996,28372,The Last Days,Raymond Queneau/Barbara Wright/Vivian Kogan,3.8,1564781402,9.78156E+12,eng,250,189,17,9/1/1996,Dalkey Archive Press,1996,1
6997,28377,Heartsnatcher,Boris Vian/Stanley  Chapman/Raymond Queneau/John Sturrock,3.97,1564782999,9.78156E+12,eng,245,2430,77,10/3/2003,Dalkey Archive Press,2003,1
6998,28381,Dead Souls,Nikolai Gogol/Robert A. Maguire/Zlatko CrnkoviÄ‡,3.99,140448071,9.78014E+12,eng,464,47626,1221,7/29/2004,Penguin Classics,2004,1
6999,28382,Diary of a Madman and Other Stories,Nikolai Gogol,4.12,486452352,9.78049E+12,eng,84,7266,210,12/29/2006,Dover Publications,2006,1
7000,28385,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2),Marcel Proust/James Grieve/Christopher Prendergast,4.4,143039075,9.78014E+12,eng,576,5355,238,1/25/2005,Penguin Classics,2005,1
7001,28388,Proust's Way: A Field Guide to In Search of Lost Time,Roger Shattuck,3.92,393321800,9.78039E+12,eng,320,241,28,8/17/2001,W. W. Norton  Company,2001,1
7002,28393,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2),Marcel Proust/James Grieve,4.4,670032778,9.78067E+12,eng,576,70,17,2/2/2004,Viking Adult,2004,1
7003,28400,Combray (Remembrance of Things Past  #1),StÃ©phane Heuet/Marcel Proust/Joe  Johnson,3.79,1561632899,9.78156E+12,eng,72,36,9,1/1/2001,Nantier Beall Minoustchine Publishing,2001,1
7004,28407,Germinal,Ã‰mile Zola/Roger Pearson,4.13,140447423,9.78014E+12,eng,592,23134,750,1/29/2004,Penguin Classics,2004,2
7005,28409,The Masterpiece,Ã‰mile Zola/Roger Pearson,3.96,192839632,9.78019E+12,eng,464,1977,101,7/22/1999,Oxford University Press,1999,2
7006,28408,Taxi Driver,Amy Taubin,3.93,851703933,9.78085E+12,eng,79,130,17,3/28/2000,British Film Institute,2000,1
7007,28411,His Excellency (Les Rougon-Macquart  #6),Ã‰mile Zola/Andrew Moore/Ernest Alfred Vizetelly,3.7,1595690557,9.7816E+12,eng,364,44,9,9/28/2006,MONDIAL,2006,1
7008,28413,The Ladies' Paradise,Ã‰mile Zola/Robin Buss/Brian  Nelson,3.99,192836021,9.78019E+12,eng,438,5525,342,9/1/2008,Oxford University Press,2008,1
7009,28418,Taxi Driver,Paul Schrader,4.12,571203159,9.78057E+12,eng,116,1030,24,2/21/2000,Faber  Faber,2000,1
7010,28419,La DÃ©bÃ¢cle,Ã‰mile Zola/Robert Lethbridge/Elinor Dorday,4.01,192822896,9.78019E+12,eng,592,821,52,9/28/2000,Oxford University Press,2000,1
7011,28420,The Earth,Ã‰mile Zola/Douglas ParmÃ©e,4.08,140443878,9.78014E+12,eng,506,1113,70,6/26/1980,Penguin Classics,1980,1
7012,28425,Intimate Enemies,Shana Abe,3.81,553581996,9.78055E+12,eng,390,401,27,6/6/2000,Bantam,2000,4
7013,28427,The Truelove Bride,Shana Abe,3.65,055358054X,9.78055E+12,eng,357,377,25,6/1/1999,Bantam,1999,4
7014,28428,The Secret Swan,Shana Abe,3.67,553582003,9.78055E+12,eng,393,695,51,4/3/2001,Bantam,2001,4
7015,28429,The Smoke Thief (Drakon  #1),Shana Abe,3.74,553588044,9.78055E+12,eng,352,6780,566,9/26/2006,Bantam,2006,4
7016,28436,Strategies of Containment: A Critical Appraisal of American National Security Policy During the Cold War,John Lewis Gaddis,4.03,019517447X,9.7802E+12,eng,484,552,26,7/1/2005,Oxford University Press  USA,2005,1
7017,28440,A Frolic of His Own,William Gaddis,3.85,684800527,9.78068E+12,eng,512,1312,106,2/10/1995,Scribner,1995,2
7018,28456,Carpenter's Gothic,William Gaddis,3.77,184354167X,9.78184E+12,eng,262,1128,79,2/1/2010,Atlantic Books (UK),2010,2
7019,28441,AgapÄ“ Agape,William Gaddis/Sven Birkerts/Joseph Tabbi,3.81,142437638,9.78014E+12,eng,144,914,92,9/30/2003,Penguin Classics,2003,1
7020,28457,First Love and Other Stories,Ivan Turgenev/Richard Freeborn,4.14,192836897,9.78019E+12,eng,304,1245,26,10/28/1999,Oxford University Press  USA,1999,3
